FromNode;ToNode;CarryingPod;DensityBand;count;mean;p50;p90;std;EdgeType;type_mean;global_mean;mu_shrunk
154;112;0;1;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.254516471838469
154;126;1;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9877442273534633
154;140;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
154;140;0;1;3;2.6666666666666665;3.0;3.0;0.5773502691896258;PodStorageAccess;4.50903294367694;4.504048582995951;3.403613177470776
154;148;0;0;5;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.661416244350089
154;148;0;1;5;6.2;6.0;6.6;0.44721359549995787;PodStorageAccess;4.50903294367694;4.504048582995951;5.716866555336269
154;149;0;0;2;5.5;5.5;5.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.157478427612656
154;149;0;1;5;5.2;5.0;5.6;0.44721359549995804;PodStorageAccess;4.50903294367694;4.504048582995951;5.002580841050555
154;150;0;1;7;4.714285714285714;5.0;5.0;0.4879500364742668;PodStorageAccess;4.50903294367694;4.504048582995951;4.668673987483764
154;151;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
154;151;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
154;152;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
154;153;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
154;153;0;2;1;3.0;3.0;3.0;;PodStorageAccess;4.388059701492537;4.402739726027397;3.9253731343283578
154;155;0;1;5;2.4;2.0;3.0;0.5477225575051661;PodStorageAccess;4.50903294367694;4.504048582995951;3.002580841050554
154;156;0;0;5;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5185591014929463
154;156;0;1;3;3.0;3.0;3.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;3.603613177470776
154;158;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
154;158;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
154;159;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
154;159;0;1;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.754516471838469
154;160;0;2;1;6.0;6.0;6.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.925373134328358
154;168;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
154;168;1;0;8;2.5;2.5;3.0;0.5345224838248488;PodStorageAccess;2.975488454706927;4.691216884687259;2.5950976909413854
154;168;1;1;1;2.0;2.0;2.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.7003934794828552
154;168;1;2;1;3.0;3.0;3.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.951515151515151
154;182;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
154;182;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
154;196;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
154;224;0;0;2;5.5;5.5;5.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.157478427612656
154;224;0;1;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.754516471838469
154;238;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
154;238;0;1;2;7.0;7.0;7.8;1.4142135623730951;PodStorageAccess;4.50903294367694;4.504048582995951;5.754516471838469
154;238;0;2;1;7.0;7.0;7.0;;PodStorageAccess;4.388059701492537;4.402739726027397;5.258706467661691
154;266;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
154;280;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
155;99;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
155;99;0;2;2;6.0;6.0;6.8;1.4142135623730951;PodStorageAccess;4.388059701492537;4.402739726027397;5.1940298507462686
155;113;0;1;4;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.169677647892313
155;113;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
155;127;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
155;127;1;2;1;3.0;3.0;3.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.951515151515151
155;141;0;1;2;2.5;2.5;2.9;0.7071067811865476;PodStorageAccess;4.50903294367694;4.504048582995951;3.50451647183847
155;141;0;2;2;2.5;2.5;2.9;0.7071067811865476;PodStorageAccess;4.388059701492537;4.402739726027397;3.4440298507462686
155;148;0;0;7;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.514434856716736
155;148;0;2;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.388059701492537;4.402739726027397;5.4440298507462686
155;149;0;1;4;6.0;6.0;6.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;5.503010981225646
155;150;0;0;2;5.5;5.5;5.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.157478427612656
155;150;0;1;4;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.836344314558979
155;151;0;0;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;4.657478427612656
155;151;0;1;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.754516471838469
155;153;0;0;3;3.3333333333333335;3.0;3.8;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9259827420901248
155;153;0;1;3;3.3333333333333335;3.0;3.8;0.5773502691896258;PodStorageAccess;4.50903294367694;4.504048582995951;3.803613177470776
155;153;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
155;154;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
155;154;0;1;4;2.5;2.5;3.0;0.5773502691896257;PodStorageAccess;4.50903294367694;4.504048582995951;3.169677647892313
155;156;0;1;4;3.5;3.0;4.4;1.0;PodStorageAccess;4.50903294367694;4.504048582995951;3.8363443145589793
155;156;0;2;3;2.6666666666666665;3.0;3.0;0.5773502691896258;PodStorageAccess;4.388059701492537;4.402739726027397;3.3552238805970145
155;158;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
155;158;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
155;159;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
155;159;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
155;160;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
155;160;0;1;4;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.836344314558979
155;160;0;2;1;5.0;5.0;5.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.592039800995025
155;161;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
155;161;0;1;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;5.254516471838469
155;169;0;1;1;2.0;2.0;2.0;;PodStorageAccess;4.50903294367694;4.504048582995951;3.6726886291179595
155;169;1;0;5;4.0;3.0;6.6000000000000005;2.8284271247461903;PodStorageAccess;2.975488454706927;4.691216884687259;3.7072824156305506
155;169;1;1;5;2.8;3.0;3.0;0.44721359549995787;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.871597205492652
155;169;1;2;1;3.0;3.0;3.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.951515151515151
155;183;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
155;183;0;1;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.254516471838469
155;197;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
155;197;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
155;225;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
155;239;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
155;239;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
155;267;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
156;114;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
156;114;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
156;128;1;0;2;3.5;3.5;3.9;0.7071067811865476;PodStorageAccess;2.975488454706927;4.691216884687259;3.2377442273534633
156;142;0;0;3;2.6666666666666665;3.0;3.0;0.5773502691896258;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5259827420901244
156;142;0;1;5;3.0;3.0;3.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;3.4311522696219825
156;148;0;0;3;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.125982742090125
156;148;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
156;149;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
156;149;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
156;150;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
156;150;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
156;151;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
156;151;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
156;153;0;0;3;4.333333333333333;4.0;4.8;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;4.525982742090124
156;153;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
156;154;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
156;157;1;0;10;2.5;2.5;3.0;0.5270462766947298;PodStorageAccess;2.975488454706927;4.691216884687259;2.579248075784488
156;157;1;1;4;2.25;2.0;2.7;0.5;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.5168634064080946
156;157;1;2;1;2.0;2.0;2.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.618181818181818
156;160;0;0;3;4.666666666666667;5.0;5.0;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;4.725982742090125
156;160;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
156;170;1;0;4;2.25;2.0;2.7;0.5;PodStorageAccess;2.975488454706927;4.691216884687259;2.491829484902309
156;170;1;1;3;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.020236087689713
156;184;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
156;184;0;1;2;3.5;3.5;3.9;0.7071067811865476;PodStorageAccess;4.50903294367694;4.504048582995951;4.004516471838469
156;198;0;0;3;4.333333333333333;4.0;4.8;0.5773502691896258;PodStorageAccess;4.8149568552253115;4.816221284575715;4.525982742090124
156;198;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
156;198;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
156;226;0;0;2;5.5;5.5;5.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.157478427612656
156;226;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
156;226;0;2;4;5.5;5.5;6.0;0.5773502691896257;PodStorageAccess;4.388059701492537;4.402739726027397;5.129353233830845
156;240;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
156;240;0;2;1;6.0;6.0;6.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.925373134328358
156;268;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
156;268;0;1;1;8.0;8.0;8.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.6726886291179595
157;129;1;0;18;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.253960755813954
157;129;1;1;3;3.0;3.0;3.0;0.0;Merge;5.358633776091081;3.7563451776649748;3.9434535104364326
157;143;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
157;155;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
157;156;1;0;9;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9955433554012596
157;156;1;1;3;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.020236087689713
157;158;1;0;8;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.995097690941386
157;158;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
158;130;1;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9877442273534633
158;144;0;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.7259827420901246
158;148;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
158;150;0;0;2;7.5;7.5;7.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;6.157478427612656
158;153;0;0;2;5.5;5.5;5.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.157478427612656
158;155;1;0;1;5.0;5.0;5.0;;PodStorageAccess;2.975488454706927;4.691216884687259;3.6503256364712846
158;156;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
158;157;1;0;6;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9938721136767317
158;159;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
158;160;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
158;161;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
158;172;1;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9901953818827707
158;186;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
158;242;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
158;242;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
158;270;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
158;284;0;1;1;8.0;8.0;8.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.6726886291179595
159;117;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
159;145;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
159;150;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
159;151;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
159;153;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
159;154;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
159;155;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
159;157;1;0;1;4.0;4.0;4.0;;PodStorageAccess;2.975488454706927;4.691216884687259;3.316992303137951
159;173;1;0;6;3.8333333333333335;3.0;6.0;2.562550812504343;PodStorageAccess;2.975488454706927;4.691216884687259;3.6188721136767317
159;173;1;1;3;3.6666666666666665;3.0;4.6;1.1547005383792515;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.4202360876897133
159;201;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
159;229;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
159;243;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
160;104;0;0;3;4.666666666666667;5.0;5.0;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;4.725982742090125
160;118;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
160;132;1;1;2;3.5;3.5;3.9;0.7071067811865476;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.2752951096121414
160;146;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
160;148;0;0;2;10.5;10.5;10.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;7.657478427612656
160;149;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
160;153;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
160;154;0;0;3;6.666666666666667;7.0;7.0;0.5773502691896258;PodStorageAccess;4.8149568552253115;4.816221284575715;5.925982742090125
160;155;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
160;156;0;1;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.754516471838469
160;161;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
160;174;1;0;17;2.9411764705882355;3.0;3.0;1.3906198364081268;PodStorageAccess;2.975488454706927;4.691216884687259;2.944788258390203
160;174;1;1;2;6.0;6.0;8.4;4.242640687119285;PodStorageAccess;3.0505902192242833;3.7563451776649748;4.525295109612141
160;174;1;2;1;5.0;5.0;5.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;3.618181818181818
160;230;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
160;244;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
160;272;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
160;286;0;1;1;8.0;8.0;8.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.6726886291179595
161;78;1;0;4;2.25;2.0;2.7;0.5;PodStorageAccess;2.975488454706927;4.691216884687259;2.491829484902309
161;147;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
161;147;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
161;148;0;0;1;11.0;11.0;11.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.876637903483541
161;151;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
161;153;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
161;160;0;0;5;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5185591014929463
161;175;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
161;189;0;0;2;5.0;5.0;6.6;2.8284271247461903;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
161;203;0;0;5;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.232844815778661
161;231;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
162;1;1;0;7;14.0;14.0;14.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;11.937659642401021
162;1;1;1;1;14.0;14.0;14.0;;StationEntrance;2.8767441860465115;3.7563451776649748;6.584496124031007
162;148;1;0;24;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9981144965159174
162;148;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
162;165;0;1;1;4.0;4.0;4.0;;Merge;4.404255319148936;4.504048582995951;4.2695035460992905
162;165;1;1;1;6.0;6.0;6.0;;Merge;5.358633776091081;3.7563451776649748;5.572422517394054
162;168;0;0;1;6.0;6.0;6.0;;Merge;4.976190476190476;4.816221284575715;5.317460317460317
162;169;1;1;1;8.0;8.0;8.0;;Merge;5.358633776091081;3.7563451776649748;6.23908918406072
162;176;1;0;31;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.99851445180042
162;298;1;0;3;12.0;12.0;12.0;0.0;Merge;5.539607558139535;4.691216884687259;9.415843023255814
162;299;1;0;7;13.0;13.0;13.0;0.0;Merge;5.539607558139535;4.691216884687259;11.342135012919897
162;299;1;1;2;13.0;13.0;13.0;0.0;Merge;5.358633776091081;3.7563451776649748;9.179316888045541
163;1;1;0;14;13.0;13.0;13.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;11.964933548850574
163;1;1;1;2;13.0;13.0;13.0;0.0;StationEntrance;2.8767441860465115;3.7563451776649748;7.938372093023256
163;79;1;0;1;11.0;11.0;11.0;;Merge;5.539607558139535;4.691216884687259;7.359738372093023
163;149;1;0;28;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9983658969804616
163;149;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
163;164;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
163;165;1;0;3;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.0158430232558135
163;165;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
