#TimeStamp;Bot;Tier
6810.38;27;0
6810.74;20;0
6814.61;27;0
6817.46;9;0
6817.46;30;0
6822.3;12;0
6822.3;20;0
6824.03;18;0
6827.4;18;0
6828.21;31;0
6831.53;31;0
6832.09;18;0
6833.67;31;0
6835.07;21;0
6835.71;31;0
6837.92;21;0
6837.92;31;0
6844.71;21;0
6846.77;2;0
6847.28;30;0
6848.33;2;0
6848.33;21;0
6850.88;30;0
6851.71;21;0
6853.17;30;0
6854.18;8;0
6863.5;0;0
6866.9;0;0
6866.9;17;0
6866.9;23;0
6868.97;0;0
6869.62;9;0
6869.62;31;0
6870.46;17;0
6870.88;0;0
6873.69;0;0
6877.59;22;0
6877.92;9;0
6880.97;22;0
6881.39;31;0
6882.89;6;0
6883.85;22;0
6884.15;31;0
6885.76;27;0
6885.85;6;0
6888.11;30;0
6888.64;18;0
6892.82;18;0
6894.4;18;0
6895.89;17;0
6897.6;23;0
6897.6;31;0
6898.04;30;0
6898.45;29;0
6899.6;17;0
6902.55;29;0
6904.01;29;0
6905.57;8;0
6906.23;17;0
6906.44;29;0
6907.49;23;0
6908.23;29;0
6909.07;8;0
6909.39;17;0
6910.15;23;0
6910.78;17;0
6912.41;8;0
6913.56;17;0
6913.56;23;0
6916.87;23;0
6920.35;23;0
6921.35;18;0
6921.35;29;0
6927.71;21;0
6929.86;18;0
6929.86;22;0
6930.86;2;0
6931.28;21;0
6932.76;18;0
6932.8;22;0
6934.32;2;0
6934.32;27;0
6935.07;22;0
6936.78;27;0
6937.87;4;0
6938.41;21;0
6938.83;27;0
6938.83;29;0
6940.12;11;0
6940.92;18;0
6941.07;4;0
6941.07;27;0
6941.55;29;0
6942.37;15;0
6942.37;22;0
6943.58;11;0
6943.62;29;0
6945.29;4;0
6945.97;15;0
6945.97;22;0
6946.38;29;0
6947.6;11;0
6947.6;29;0
6947.95;4;0
6948.97;18;0
6949.02;27;0
6949.57;4;0
6950.2;11;0
6950.2;29;0
6951.32;22;0
6952.27;27;0
6955.8;27;0
6956.55;24;0
6956.99;29;0
6959.04;27;0
6959.45;21;0
6960.66;29;0
6963.73;21;0
6963.91;29;0
6964.98;21;0
6966.49;27;0
6967.01;2;0
6967.34;29;0
6968.63;26;0
6969.46;2;0
6970.67;29;0
6972.28;26;0
6972.97;2;0
6974.31;26;0
6975.98;29;0
6976.11;26;0
6977.44;2;0
6978.29;26;0
6980.39;26;0
6990.57;4;0
6991.83;17;0
6993.1;4;0
6995.42;17;0
6997.6;14;0
6998.11;11;0
6998.11;17;0
6999.61;11;0
7000.76;4;0
7004.89;30;0
7007.65;30;0
7011.09;30;0
7014.3;30;0
7017.66;14;0
7017.66;18;0
7017.66;22;0
7017.66;30;0
7021.15;22;0
7022.24;23;0
7023.92;22;0
7025.49;23;0
7029.73;18;0
7032.27;17;0
7032.88;29;0
7036.53;18;0
7036.95;29;0
7038.25;14;0
7038.25;29;0
7039.2;27;0
7039.74;18;0
7040;17;0
7040.77;29;0
7041.39;17;0
7042.65;27;0
7043.27;17;0
7044.01;22;0
7044.43;18;0
7046.72;17;0
7047.54;22;0
7049.95;17;0
7051.03;22;0
7053.07;9;0
7054.72;17;0
7056.26;9;0
7056.26;16;0
7057.48;22;0
7058.48;9;0
7060.51;9;0
7061.67;22;0
7062.5;9;0
7063.6;21;0
7068.2;17;0
7068.2;22;0
7069.53;23;0
7071.42;23;0
7072.2;21;0
7073.01;2;0
7073.01;29;0
7073.53;23;0
7074.89;29;0
7077.39;2;0
7077.39;29;0
7078.93;21;0
7079.28;29;0
7080.77;2;0
7081.19;29;0
7082.33;21;0
7083.82;29;0
7086.56;11;0
7086.85;16;0
7089.53;16;0
7090.69;16;0
7090.69;29;0
7094.28;29;0
7096.02;16;0
7096.93;10;0
7097.44;16;0
7097.74;29;0
7099.58;30;0
7101.07;29;0
7103.15;10;0
7105.16;10;0
7105.92;11;0
7105.92;28;0
7106.92;9;0
7110.4;9;0
7110.4;28;0
7110.82;7;0
7113.96;28;0
7116.65;5;0
7117.81;9;0
7120.15;2;0
7120.15;5;0
7122.94;11;0
7124.53;2;0
7125.85;2;0
7126.3;11;0
7129.18;18;0
7129.76;11;0
7131.06;11;0
7132.85;11;0
7132.85;18;0
7135.34;10;0
7136.37;11;0
7138.11;10;0
7138.95;21;0
7140.41;11;0
7141.18;7;0
7143.27;23;0
7145.1;10;0
7145.85;5;0
7146.78;23;0
7148.85;10;0
7151.19;17;0
7154.57;23;0
7154.57;30;0
7154.65;17;0
7157.46;17;0
7159.83;20;0
7161.77;20;0
7164.49;20;0
7166.5;20;0
7171.63;30;0
7172.29;22;0
7174.68;18;0
7175.97;22;0
7178.02;22;0
7179.25;18;0
7180;22;0
7180.42;17;0
7181.77;18;0
7182.47;22;0
7183.93;17;0
7183.93;23;0
7183.93;29;0
7185.18;17;0
7185.18;18;0
7187.42;29;0
7187.76;9;0
7188.47;18;0
7189.83;29;0
7191.46;29;0
7192.46;18;0
7195.46;29;0
7198.16;29;0
